year	locale	beforeMonth	month	beforeDay	day	hour	ymdt	duration	unknown	longitude	latitude	elevation	relativeAltitude	continentCode	countryCode	area	locationFlags	miscellaneousFlags	typeOfUfoCraftFlags	aliensMonstersFlags	apparentUfoOccupantActivitiesFlags	placesVisitedAndThingsAffectedFlags	evidenceAndSpecialEffectsFlags	miscellaneousDetailsFlags	description	location	title	ref	refIndex	strangeness	credibility
1843	0	0	3	0	5	6	255	104	0	-26.0999999999739	44.43333333328891	-99	999	4	5	BUC	227	0	7	128	0	0	0	0	"1=PYRAMIDAL COMET
NOT WEATHER BALLOON"	BUCHAREST,ROM	SIGNS APPEAR IN SKY	84	222	5	9
1845	8	0	5	1	11	0	253	10	0	-14.199999999985799	40.866666666625804	-99	999	3	9	NA.	199	9	40	128	0	0	64	0	"ODD SHAPES PASS SUNS FACE/2 DAYS
/NATURE
/r2p15"	CAPODIMONTE OBS.,ITL	ASTRONOMR	195	22	4	8
1845	13	0	6	0	18	0	253	10	0	-13.7444444444307	36.6777777777411	0	0	3	9	SEA	9	0	65	128	0	128	64	0	"WIND STOPS
3 LUMn.SLVR SCRS RISE/SEA
HVR
SHOOT"	NW/MALTA	SS VICTORIA	195	40	7	5
1847	17	1	3	0	18	0	252	196	0	0	89.99999999991	-99	999	11	2	DRK	192	65	8	128	64	0	32	0	"
11+12DEC
BRITE FLASHING LITE/DARK PART"	DARK PART/MOON	LUM.DOTS APPEAR/2 DAYS	85	126	6	5
1849	2	0	10	0	17	78	253	152	0	-77.6555555554779	13.0444444444314	-99	999	5	3	KRN	35	64	1	128	1	0	0	0	"LUM.DISKS STREAM PAST SUN
1 PAUSES THEN BURST/SPEED"	BANGALORE,INDIA	Lt HERSHEL	85	45	6	6
1850	2	0	12	0	8	0	249	1	0	2.1333333333312	57.16666666660951	36	999	3	1	SCT	199	64	56	128	0	0	0	128	SHOOTS OUT SML FIERY BALL/90� to ORIG TRAJ	ABERDEEN,SCOTL	VIOLET METEOR N>S	106	29	4	9
1852	12	0	12	0	17	30	255	13	0	-1.3222222222209	51.1666666666155	-99	999	3	1	ENG	199	64	4	128	0	0	32	144	"1/2 MOONSIZE
BLAST
DISSIPATES"	DOVER,KENT	TRIANGLR CLOUD W/TAIL APPEARS/STORM	232	77	6	8
1860	0	0	7	0	13	0	253	1	0	75.54444444436889	39.7333333332936	30	30	0	2	DLW	67	4	51	128	0	0	0	0	"TYPE UNK
3 GLOW-BALLS TRAIL/30m INTERVALS"	WILMINGTON,DE	60M OBJ/30m alt	103	17	5	8
1861	2	0	3	0	19	0	253	5	0	68.81111111104231	-32.888888888856	824	999	1	4	MND	227	0	25	128	1	0	64	0	HUGE QUAKE KILLS 1000s NEXT DAY.	MENDOZA,ARG+AREA	ROUND GLO-ORBS ALL OVR	215	120	6	10
1863	0	0	8	1	12	138	253	60	0	3.666666666663	40.444444444404	-99	999	3	6	MDR	195	0	40	128	0	0	0	0	"HALO/TOP
HVRS then MNVRS/ALL DIRs
/Gaceta de Madrid"	E/MADRID,SP	LUMn.OBJ/HRZN	210	90	4	8
1865	17	1	4	0	10	0	253	99	0	0	89.99999999991	-99	999	11	2	MCR	192	193	128	128	66	0	96	0	"PERFECT POINT/STELLER LITE/MARE CRISIUM!
+BLOTS+LINES"	MOON	ASTRONOMER INGALL	223	51	5	7
1866	17	1	5	0	4	0	252	10	0	0	89.99999999991	-99	999	11	2	CLN	192	73	8	128	0	0	32	0	SMALL WELL-DEFINED DOTS APPEAR THERE	MOON	LINNE CRATER CHANGES BLACK to WHT	85	126	4	6
1867	17	1	6	0	10	0	252	204	0	0	89.99999999991	-99	999	11	2	SLP	64	65	1	128	0	0	32	0	STAY UNTIL 13JUNE WHEN THEY VANISH!	SULPICIUS GALLUS,MOON	3 BLACK DOTS APPEAR	85	126	9	6
1868	7	0	3	0	15	102	255	8	0	70.333333333263	-27.3666666666393	381	999	1	5	ATC	71	0	33	128	0	0	32	144	"MTLC NOISE
LOW ALTITUDE
NFD
/r8#001 /C.FORT"	COPIAPO CHILE	GIANT BIRD W/SCALES	2	16	6	7
1868	2	0	7	3	25	0	253	30	0	-151.01111111096012	-33.8222222221884	-99	999	2	1	NSW	67	72	2	64	24	16	32	0	"FLYING HEAD INVITES OBS/FLYING ARK
see ref!
/r174p23"	PARRAMATTA,AUST	DREAM?	229	53	10	5
1868	1	0	11	0	14	1	255	44	0	71.0888888888178	42.411111111068706	4	999	0	2	MSC	195	1	8	128	0	0	0	0	"5 HRS/METEORS
ONE/90�TURN
SOME CURVE+REVERSE!"	MEDFORD,MA	ASTRON.TROUVELOT	97	70	5	7
1869	17	1	8	0	16	0	252	3	0	0	89.99999999991	-99	999	11	2	CPL	64	65	8	128	64	0	32	0	ODD LITES MNVR/CHANGING PATTERNS TIL MAR/1870	MARE CRISIUM,MOON	ASTRONOMERS	173	73	5	7
1870	14	0	3	0	22	0	253	35	0	27.8666666666388	5.777777777772	0	999	2	3	NAT	73	64	65	128	0	0	64	0	hook-shape appendage/r221p15	SS/ATLANTIC	LITE GREY SCR FLIES INTO WIND/30min	2	16	6	7
1870	2	0	4	0	5	138	255	1	0	-3.7222222222185004	51.1999999999488	-99	999	3	4	BLG	195	64	1	128	0	0	32	0	"RING BECOMES WHEEL>OVOID>FISH SHAPE
VBRITE RED+FAST"	GENT=GAND,BELGIUM	SVRL/OBS	231	75	6	8
1871	0	0	8	0	1	64	255	20	0	-5.3888888888835	43.2444444444012	-99	999	3	5	BDR	231	69	40	128	0	0	0	0	"SVRL STOPS+90�TURNS
DROPS>HRZN
/NATURE OCT1871"	MARSEILLE,FR	METEOR>>/20min	160	190	5	11
1871	2	0	8	0	29	0	253	20	0	-2.2333333333311	48.799999999951204	-99	999	3	5	HDS	195	1	17	128	0	0	0	0	"SVRL ORBS+TRIANGLES
1/DEAD LEAF DROP
/r221p15"	MEUDON,FR	ASTRONOMER TROUVELOT	2	17	6	10
1871	3	0	10	0	4	20	255	44	0	0.7444444444437001	51.61111111105951	-99	999	3	1	ENG	67	64	25	2	5	28	32	0	"BOX FOUND/LEAVES
SPROUTS EYES+PROBES
CATCHES RAT!
REFS."	HIGH WYCOMB,BUCKS	NLTS	34	92	12	4
1872	3	0	12	0	7	6	255	10	0	1.333333333332	52.0666666666146	102	2	3	1	ENG	195	0	33	128	0	198	16	160	"WRECKS TREES+WALLS
SMOKE+FLAME
VANISHES
/r221p15"	BANBURY,ENG	'HAYSTACK' >HI+LO	8	2	8	7
1873	3	0	3	3	9	114	255	10	0	-150.99999999984902	-33.8333333332995	-99	999	2	1	NSW	67	0	3	128	0	0	32	0	"LRG OBJ EXTENDS SCREWS
SCR APPEARS BETWEEN SCREWS"	PARRAMATTA,NSW	3 BRN CLOUDS	229	53	6	6
1873	3	0	9	0	10	0	253	10	0	-3.0888888888858	45.7666666666209	-99	0	3	5	PDD	67	64	16	128	0	194	32	128	NORMAL FALL RATE ON REBOUND	nr CLERMONT-FERRAND,FR	3cm STONES FALL VERY SLOWLY	107	89	6	6
1874	0	0	4	0	24	0	248	10	0	-14.4333333333189	50.077777777727704	-99	999	4	2	LUN	67	65	8	128	0	0	0	0	VBRITE SLOW WHT OBJ CROSSES MOONS FACE >SPACE	PRAGUE,CZ	ASTRONOMER SCHAFARICK	2	17	5	8
1874	8	0	7	0	6	0	253	5	0	96.69999999990331	17.044444444427402	1552	999	0	3	OAX	195	73	0	128	0	0	32	0	"60M BELL HANGS 
FLOATS 5min+VANISHES"	OAXACA,MEX	130M SPIRAL 'TRUMPET'	231	76	4	9
1875	13	0	4	0	15	0	248	20	0	95.9111111110152	19.244444444425202	0	999	0	3	GMX	77	64	192	128	2	0	32	0	LUMINOUS STRAIGHT LINES APPEAR/SEA SURFACE 	GMX nr VERACRUZ,MX	SEA CAPTAIN	44	97	4	7
1877	2	0	5	0	15	0	245	5	0	0.7444444444437001	51.2444444443932	-99	2	3	1	ENG	195	64	128	5	2	128	144	0	"STUNNED/BEAM
/r221p15"	ALDERSHOT,HAMPs	HELMETED FIG.FLOATS OVR GUARDS WHO SHOOT	8	3	8	8
1878	3	0	1	0	24	48	254	2	0	96.5444444443479	33.7444444444107	235	999	0	2	TXS	67	0	1	128	0	0	0	0	"FLYING SAUCER/WONDERFUL SPEED
LL APRX
/r204p134."	S/DENISON,TX	FARMER J.MARTIN	2	1	6	8
1878	20	0	7	0	30	78	253	5	0	94.82222222212741	39.0555555555165	259	0	0	2	KNS	195	68	2	128	0	0	32	128	"'TRAIN' NEARS
STEAM+LITES
JUMPS TRACK+ENTERS WOODS!"	EDWARDSVILLE,KS	RR CREW	231	77	9	6
1879	17	1	4	0	13	123	255	210	0	0	89.99999999991	-99	999	11	1	UNK	194	65	2	128	0	0	0	0	"INEXPLICABLE OBJ MNVRS 3.5 hrs
VERY BRIGHT"	LOC UNK	ASTRONOMER HARRISON	28	68	6	8
1879	13	0	5	0	15	130	255	35	0	-53.1888888888357	26.4333333333069	0	999	10	7	PGF	41	0	65	128	0	0	0	0	"back/1880
/r2p17"	SS VULTUR/PERSIAN GULF	2 40M LUMn WHEELS SPIN+DESCEND SLOW	195	40	6	9
1880	7	0	3	0	26	114	254	3	0	105.87777777767191	35.477777777742304	1976	999	0	2	NMX	195	0	2	72	65	0	0	0	"FISH-BLIMP W/PROP+8 FIGS
MUSIC+GIBBERISH
DROPS FLOWER+CUP
/r221"	LAMY,NM	4 OBS	108	131	10	8
1880	13	0	5	0	0	141	247	30	0	-51.999999999948	26.999999999973003	0	-1	10	7	PGF	233	0	64	128	0	32	32	0	/r28 p71	PERSIAN GULF	HMS PATNA SWEPT/16 SPOKES/LITE fm 300M LUMn.WHEELS/sea	195	39	8	8
1880	0	0	7	0	28	108	255	60	0	85.7111111110254	38.2333333332951	140	999	0	2	KNT	227	4	3	128	0	0	0	0	"DUMBELL-OVOID MNVRS all dirs UP+DOWN
see rf"	LOUISVILLE,KY+MADISONVILE	NMRS OBS	195	39	6	10
1880	2	0	7	0	30	72	253	3	0	-30.3666666666363	59.9333333332734	-99	999	9	1	STP	71	0	17	128	1	0	0	0	/r84p280	St PETERSBURG,RUS	LRG+2 SMALL GLOWING ORBS FOLLOW RAVINE/3min	195	39	6	7
1880	8	0	8	0	25	78	253	2	0	-0.5999999999994	42.766666666623905	-99	999	3	5	HGR	67	0	18	128	0	128	0	0	"POINTED ENDS
DROPS SOMETHING"	BAGNERES-de-LUCHON,FR	YLW CGR EXITS STORM CLOUDS	194	128	6	6
1881	13	0	6	0	11	24	255	10	0	-143.999999999856	-39.4999999999605	0	999	2	1	VCT	233	0	10	128	0	0	64	0	""PHANTOM VESSEL ALL AGLOW"/SKY
/r2p17"	MELBOURNE><SYDNEY,AU	PRINCE/WALES+13	195	40	6	10
1882	17	1	7	0	3	0	252	30	0	0	89.99999999991	-99	999	11	2	---	194	1	4	128	0	0	64	0	"2 DRK TRIANGLES/LOWER LIMB 30min later
/C.FORT++"	MOON	2 LUMn DLTs/UPPER LIMB	195	41	6	8
1883	8	0	2	0	5	0	253	1	0	-12.5444444444319	59.5888888888293	-99	999	3	2	SWD	195	69	32	128	0	0	0	0	"TURNS>SE
ZIGZAGS/50sec
/NATURE MAR.1883"	ARVIKA,SWEDEN	HUGE METEOR > NW/18s	160	190	6	10
1883	17	1	2	0	23	114	254	20	0	-0.999999999999	48.844444444395606	-99	999	3	5	PRS	194	1	8	128	0	0	0	0	STOPS+GOES per L'ASTRONOMIE	SPACE	NEW 4RTH MAGN STAR MNVRS BTWN ORIONIS+SIRIUS	2	19	5	10
1883	17	0	8	0	12	48	254	30	0	102.5333333332308	22.7333333333106	2543	999	0	3	ZCT	195	1	1	128	0	0	33	1	"283 OBJS PASS SUNS FACE
FOTO OF 1 TAKEN"	ZACATECAS OBS,MEX	ASTRONOMER BONILLA	2	19	6	9
1883	2	0	12	3	27	111	255	5	0	81.5999999999184	40.266666666626406	246	999	0	2	OHI	195	12	12	128	0	0	0	0	"BRILL.SQR NLT >N SLOWLY/EASTERN SKY
LEAVES TRAIL"	NEWCOMERSTOWN,OH	MANY OBS	24	171	4	10
1884	1	0	7	0	3	0	253	1	0	74.9888888888139	44.744444444399704	140	999	0	2	NYK	67	0	1	128	0	0	0	0	"DRK RINGS/CENTER
/Ch.Fort+/r242p129+/r85.."	NORWOOD,NY	SATURN-OBJ > SLO OVHD	195	50	6	6
1885	0	0	8	0	22	50	255	8	0	-106.79999999989322	10.8333333333225	3	999	6	4	SAI	131	65	40	128	0	0	0	128	"LRG RED NLT MNVRS IN+OUT/CLOUDS
/L'Astronomie+/r2p20"	off SAIGON,VTNM	MEN/SHIP	195	51	6	8
1885	2	0	11	0	1	129	255	10	0	-26.5888888888623	41.6777777777361	-99	999	10	1	EDI	3	0	1	128	2	128	0	0	"LITES CAMPSITE
/r221p16+/r2p20"	ADRIANOPLE,TURKEY	SLOW SCR=4-MOONS Diam	195	51	6	7
1885	12	0	11	0	2	42	254	2	0	-29.0333333333043	41.0111111110701	-99	0	10	1	KDK	69	0	97	128	3	192	32	0	"BLINDING LITES
SINKS QUIETLY"	SCUTARI,TURKEY	FBL-SCR CIRCLES PIER/6M ALT	2	21	7	6
1886	1	0	10	3	24	138	253	2	0	71.6111111110395	10.666666666656	2	999	1	10	MRC	195	64	128	128	2	16	180	24	"FAMILY/9 VOMITS
BURNT
VERY RDA SICK
/Sci.Am"	MARACAIBO,VNZ	HUM+PENETRATING LITE	210	103	8	8
1887	14	0	11	0	12	143	255	5	0	52.99999999994701	46.57777777773121	0	0	0	1	NFL	137	64	96	128	1	32	0	0	"RED FBL /SEA
>AGNST WIND
DIVEs 
/r33p7+/r44p28"	off CAPE RACE,NFL	SHIP CREW	195	53	5	9
1887	17	1	11	0	23	0	252	5	0	0	0	-99	999	11	2	PLT	194	65	8	128	64	128	64	0	"FORM "MARCHING TRIANGLE"
/C.Fort+/l'Astronomie"	MOON	NLTS CONVERGE/PLATO CRATER	195	53	6	10
1889	2	0	6	0	13	141	255	1	0	1.1333333333322	52.59999999994741	76	999	3	1	ENG	67	1	32	128	0	0	0	0	"'METEOR' ZIGZAGS ACRS SKY
>>UNDER CLOUDS!/NATURE"	LEICESTER,LEICs	OBS=F.T.MOTT	231	76	5	7
1891	8	0	8	1	14	111	255	2	0	106.79999999989322	40.0555555555155	2524	999	0	2	CLR	67	4	1	128	0	0	0	128	"LRG ROUND GLOWING OBJ MNVRS ABOUT DARK CLOUDS
FAST
>>NE"	TOPONAS,CO	/OLD DIARY	60	41	5	6
1892	18	0	3	1	7	126	255	60	0	-19.1666666666475	50.333333333283	-99	999	4	1	KTW	227	132	3	128	3	0	0	1	"BRITE BEAM
RETURNS >SW"	DOMBROVNO+AREA,POL	'BALLOON' FOLOS RR >NE AGAINST WIND	195	95	6	9
1892	18	0	3	1	22	120	249	60	0	-23.922222222198304	54.666666666612	-99	999	4	8	LTH	163	132	3	128	1	112	0	1	"HVRS
TURNS BACK >W"	KOVNO=KUANAS,LITH	'GERMAN' BALLOON > OVR RUSSIAN FORT	195	95	6	8
1892	0	0	3	1	23	132	254	180	0	-21.066666666645602	52.24444444439221	-99	999	4	1	WRS	227	132	3	128	3	0	0	1	"SWEEPS INTENSE BEAM AROUND
HVRS UNTIL O100hrs
>W"	WARSAW,POL	BALLOON > E	195	95	6	13
1893	14	0	2	0	24	132	254	120	0	-126.42222222209581	33.333333333300004	0	999	5	9	SKR	169	0	1	128	1	0	0	0	"FORMn/DISKS >N
BRN CONTRAILS
seen against mtns"	CHEJU ISLS,KOREA	HMS CAROLINE	28	71	6	9
1893	3	0	12	0	20	0	253	20	0	76.999999999923	36.999999999962995	50	999	0	2	VRG	195	4	1	128	1	0	64	16	"HUGE NOISY SCR MNVRS
STOPS/15min
CONTINUES >S
/r221p16"	,VA to N.CAR	100s/OBS	28	69	6	12
1895	2	0	8	0	31	120	253	10	0	1.2666666666653998	51.7111111110594	-99	999	3	1	ENG	67	0	1	128	0	0	0	0	"RISES fm TREES+CROSSES SKY
>>E/JAN MURRAY"	OXFORD,ENGL	LUM DISK BIGGER/VENUS	28	72	6	10
1896	6	0	7	0	3	117	255	5	0	127.66666666653902	55.2444444443892	94	120	0	1	BCO	195	4	2	128	3	0	0	128	"DARK OBJ EMERGES/CLOUDS+MNVRS/120M alt
VBRITE LITES"	nr HAZELTON,BC	1+SVRL OBS	129	16	6	9
1896	8	0	10	0	25	132	249	5	0	121.0666666665456	38.9333333332944	494	999	0	2	CLF	67	4	8	128	0	0	0	0	"3 VERY BRITE LITES 8' APART >>E/100MPH
IN SIGHT/SVRL MIN"	BOWMAN,CA	2 SEP.OBS	128	15	4	7
1896	12	0	10	0	31	48	250	15	0	122.7999999998772	37.99999999996201	396	999	0	2	CLF	71	0	2	128	0	0	0	0	"'AIRSHIP'/MORNING SKY
100M away OVR TREES
NFD"	BOLINAS RIDGE,CA	MAN HUNTING	28	77	6	5
1896	2	0	11	0	5	126	250	3	0	122.51111111098861	37.7888888888511	10	20	0	2	CLF	199	128	3	128	2	8	0	0	"BEAMS /SEAL ROCK
SEALS DIVE
>>E"	SAN FRANCISCO,CA	Gt AIRSHIP OVR SUTRO HOUSE	128	1	6	8
1896	3	0	11	0	15	126	255	3	0	122.0333333332113	38.0666666666286	0	999	0	2	CLF	67	4	3	128	0	0	0	128	'POWERED BALLOON' FLIES INTO WIND	SUISUN BAY,CA	TELEGRAPH LINEMAN	128	3	6	6
1896	0	0	11	0	17	108	255	60	0	121.4666666665452	38.5777777777392	6	999	0	2	CLF	67	68	2	128	2	0	32	0	BACK 21NOV	SACRAMENTO,CA	90M CGR W/SEARCHLIGHT FLIES INTO WIND/30 MIN+	128	1	6	9
1896	3	0	11	0	20	84	255	2	0	119.7222222221025	36.2777777777415	90	600	0	2	CLF	67	12	4	128	0	0	0	0	STRANGE 'SPREAD-OUT CANVAS SHEET'/2K'alt FLOATS>>NE+AWAY	TAGUS,CA	FARMER+1 OBS	128	5	5	6
1896	3	0	11	0	22	108	254	2	0	120.65555555543492	37.3111111110738	61	1	0	2	CLF	67	4	32	128	0	128	0	0	"FBL SKIMS GND
RISES
HALF-CIRCLE MNVR
SPEEDS AWAY"	KNIGHTS FERRY,CA	2 MINISTERS	128	8	5	7
1896	2	0	11	0	22	114	255	2	0	122.2333333332111	40.177777777737596	95	999	0	2	CLF	195	132	10	128	0	0	0	0	"FAST 30M CGR > ovr MTNS
SVRL TURNS
>NE"	RED BLUFF+CHICO+LEESVILLE,CA	SVRL OBS	210	13	6	8
1896	2	0	11	0	22	117	255	35	0	122.14444444432232	37.7111111110734	12	999	0	2	CLF	199	4	2	128	3	0	0	0	"LRG DRK CGR BEAMS LONG SHARP LITE 
20mph
>>S/HAYWARD"	SAN LEANDRO,CA	SVRL OBS	210	13	6	9
1896	2	0	11	0	23	133	255	10	0	121.2666666665454	37.9444444444065	30	999	0	2	CLF	195	4	25	128	3	64	0	128	"FAST BRITE NLT EXITS SHADOW-OVOID
DIPS LOW nr BLDGS"	STOCKTON,CA	SVRL OBS	128	13	6	9
1896	0	0	11	0	23	138	255	61	0	121.87777777765591	37.333333333296004	26	999	0	2	CLF	195	132	40	128	0	0	0	0	"BRITE NLT> S
AGAIN >>N 1hr LATER
BACK 26NOV/'GOOD OBS'"	SAN JOSE,CA	SVRL OBS	128	17	5	9
1896	3	0	11	0	24	114	255	3	0	119.29999999988071	36.3111111110748	99	999	0	2	CLF	195	132	3	128	0	0	0	0	"'VESSEL'/SKY at TRAIN SPEED
UP-DOWN-LEFT-RIGHT
>>NW"	VISALIA,CA	SVRL OBS	128	21	6	9
1896	8	0	11	0	24	143	255	30	0	121.7555555554338	46.8555555555087	4392	0	0	2	WSH	67	4	38	128	3	2	32	0	"OBJ BEAMS VARI-CLRD LITES/ALL DIRS
>>SE
EXAMINES MTN PEAK"	Mt RAINIER,WA	2 OBS	128	26	6	7
1896	2	0	11	0	25	111	255	5	0	119.777777777658	36.744444444407705	89	999	0	2	CLF	67	132	11	128	0	0	0	0	"BEAMS IN ODD DIRECTIONS
HI-ALT >>NW 2-7min"	FRESNO,CA	AIRSHIP W/LITES/BOTH ENDS	128	21	6	7
1896	2	0	11	0	25	126	253	2	0	121.0777777776567	38.8666666666278	385	999	0	2	CLF	195	4	3	128	0	0	32	0	BARREL-SHAPE/HI-ALT PASSES WITH SINUOUS MOTION UP+DOWN/NEWS	AUBURN,CA	SVRL OBS	128	17	6	9
1896	2	0	11	0	26	63	255	2	0	120.9777777776568	37.6444444444068	28	999	0	2	CLF	195	132	8	128	0	0	0	0	"NLTS FLY >>NW/GREAT ALT.
called Great Airship..."	MODESTO,CA	SVRL at BANK	128	21	3	9
1896	2	0	11	0	26	120	255	5	0	119.0111111109921	35.3777777777424	122	999	0	2	CLF	195	132	8	128	0	0	0	0	"HUGE RED NLT
BACK GLIDING >S/27NOV W/LITES"	BAKERSFIELD,CA	SVRL SEP.OBS	128	22	3	9
1896	2	0	11	0	27	108	255	30	0	118.37777777765942	34.2444444444102	295	999	0	2	CLF	195	132	8	128	0	0	0	0	"NLT PLAYS/SKY
2 NLTS/LOS ANGELES/30NOV
SE>>NW"	SAN FERNANDO VALLEY,CA	MANY OBS	128	23	5	11
1896	3	0	11	0	29	114	255	5	0	119.3444444443251	36.1999999999638	288	999	0	2	CLF	195	132	2	128	0	0	64	0	"AIRSHIP
DESCENDS
RISES
SHOOTS >>W TWRD HANFORD,CA"	TULARE+DELANO,CA	100+OBS	128	23	6	12
1896	8	0	11	0	30	122	255	60	0	122.2888888887666	40.444444444404	40	999	0	2	CLF	195	196	2	128	0	0	0	0	"AIRSHIP W BEAMS/LITE
HORSES PANIC
>SW"	ANDERSON+POTTER VALLEY,CA	SVRL SEP.OBS	128	25	6	9
1896	7	0	12	0	10	108	250	2	0	116.9333333332164	40.6444444444038	1381	999	0	2	NVD	131	4	8	128	0	0	0	0	"RISES STRAIGHT UP
/LOCAL PAPER"	BATTLE MOUNTAIN,NV	STRANGE LITE N/TOWN HEADS>>W	128	30	5	7
1896	2	0	12	0	10	108	250	2	0	115.75555555543981	40.8333333332925	1540	999	0	2	NVD	195	68	8	128	0	0	0	0	"STRANGE NLT RISES/NORTH+GOES>>W
FAST+STEADY
TOO SLOW FOR METEOR"	ELKO,NV	50 OBS	128	30	4	11
1897	3	0	1	0	30	108	254	4	0	98.3888888887905	40.5888888888483	598	999	0	2	NBR	195	132	2	128	0	0	64	0	"12M Gt.AIRSHIP
DAYS LATER SEEN 40mi S=INVALE,NE"	HASTINGS,NEBR	"SOBER OBS"	129	9	6	8
1897	0	0	3	0	14	129	255	30	0	95.93333333323741	41.266666666625405	312	999	0	2	NBR	195	140	2	128	2	0	0	0	"GLOWING OBJ SW>>NE/30min
29MAR 100s/OBS
BIG AIRSHIP NEWS"	OMAHA,NEB	MANY OBS	108	143	6	11
1897	0	0	3	0	27	123	255	231	0	95.666666666571	39.0444444444054	300	999	0	2	KNS	195	196	10	128	0	0	0	0	"HUGE NLT+CGR SEEN/SVRL EVEs
HVRs OVR BELLEVILLE/19APR87"	TOPEKA,KS	MANY OBS	129	10	6	10
1897	0	0	4	0	1	129	255	20	0	95.4222222221268	39.6777777777381	351	999	0	2	KNS	195	132	2	128	3	70	0	0	"ZIGZAGS
/XFAST
TYPE UNKN"	EVEREST,KS++	OBJ LITES GND+CLOUDS+BLDGs/HUGE LAMPS	129	10	6	8
1897	0	0	4	0	2	12	255	25	0	87.6444444443568	41.8444444444026	300	999	0	2	ILN	195	16	2	128	2	0	0	0	"ENORMOUS
SEEN from SKYSCRAPER
HAS VERY STRONG BEACON."	CHICAGO,IL	GREAT AIRSHIP	2	22	6	6
1897	3	0	4	0	2	132	253	2	0	93.9888888887949	43.0888888888458	388	999	0	2	IOW	195	0	1	128	0	0	32	0	"CONIC AIRSHIP
BRITE LITE/WINDOWS
/news/L.Farish"	WESLEY,IA	SVRL RELIABLE OBS	224	27	6	9
1897	0	0	4	0	5	120	253	25	0	95.94444444434849	41.266666666625405	312	999	0	2	NBR	195	12	2	128	0	0	0	0	"RIDICULE ABATES WHEN ALL SEE ITS LRG SHAPE
>N"	OMAHA,NEBR	GREAT AIRSHIP BACK	28	101	6	9
1897	2	0	4	0	7	120	254	20	0	96.39999999990361	42.4999999999575	335	999	0	2	IOW	67	4	2	128	0	0	0	128	35' X 12' SIZE ESTM.	SIOUX CITY,IA	GREAT AIRSHIP LOOKS LIKE CIGAR-BALLOON	28	102	6	8
1897	3	0	4	0	10	87	255	18	0	89.87777777768791	39.27777777773851	189	0	0	2	ILN	67	0	2	128	0	128	0	0	"FLIES AS OBSs APPROACH
/r221p17"	CARLINVILLE,IL	DOMED CGR LANDS/FIELD	2	22	7	8
1897	0	0	4	0	10	120	254	20	0	87.6444444443568	41.8333333332915	180	99	0	2	ILN	195	140	8	128	0	0	1	0	"RED+GRN ROTATING LITES
/r129p11"	CHICAGO,IL	CGR?/WAVY MOTION>>W fm LAKE	27	105	6	8
1897	1	0	4	3	11	54	254	1	0	87.666666666579	42.011111111069106	179	999	0	2	ILN	195	4	2	128	0	0	1	0	"BIG CGR >N
2 FOTOS TAKEN/CLEAR SKIES
NFD
/news"	ROGERS PARK,IL	W.McCANN+3	158	184	6	8
1897	3	0	4	0	12	108	255	10	0	89.777777777688	39.777777777737995	204	0	0	2	ILN	195	128	2	4	0	128	16	0	"CGR W/DOME
MEN EXIT+MAKE REPAIRS
>>N
TRACES"	GIRARD+NILWOOD,IL	2 SEP.LANDINGS	180	3	8	6
1897	3	0	4	3	12	120	255	2	0	92.7999999999072	39.422222222182796	230	999	0	2	MSO	195	4	2	128	0	0	0	0	"CGR > AGNST WIND
ABRUPT TURN >>NE+UPWARD
LITES/SIDES"	NW/SALISBURY,MO	SVRL OBS	158	184	6	8
1897	3	0	4	0	12	123	255	5	0	94.555555555461	41.288888888847595	379	999	0	2	IOW	195	68	2	128	0	0	0	16	"GREAT AIRSHIP SE>N OVHD/10mph
ENGINE NOISE+MUSIC HEARD"	FONTANELLE,IA	ALL/TOWN	4	41	8	6
1897	10	0	4	0	13	126	254	2	0	92.84444444435161	44.999999999955	284	0	0	2	MNS	67	0	1	64	6	2	16	128	"RUNS>TREES
GREY OBJ FLIES OFF"	LAKE ELMO,MN	FIGURE W/LANTERN SEARCHING AROUND	103	27	8	7
1897	3	0	4	0	14	90	255	10	0	85.6111111110255	40.4666666666262	260	0	0	2	IND	195	128	2	4	0	128	0	0	"6 MEN EXIT+MAKE REPAIRS
LIVESTOCK STAMPEDES
>>E"	S/GAS CITY,IN	OBJ LANDS/FARM	8	16	8	6
1897	3	0	4	0	15	0	253	30	0	97.19999999990281	33.2333333333001	196	999	0	2	TXS	67	128	2	128	0	0	0	0	"GREAT WINGS
GOES>>SW"	DENTON,TX+OTHER TOWNS	CIGAR W/2 BLINDING SEARCHLITES	108	144	6	8
1897	3	0	4	0	15	60	254	10	0	95.2444444443492	42.888888888846004	383	0	0	2	IOW	195	64	6	64	0	128	0	128	"LRG OBJ >N
LANDS
2 FIGs HIDE
OBJ SPREADS 4 WINGS+FLIES!"	LINN GROVE,IA	5+MANY	8	18	9	8
1897	20	0	4	0	15	120	254	10	0	97.7111111110134	44.0111111110671	440	999	0	2	SDK	67	128	2	128	1	32	0	0	"FOLOS LOCOMOTIVE/ENGINEER
/FSR'66#4"	HOWARD><ARTESIAN,SD	STRANGE OBJ DESCENDS	8	19	6	7
1897	3	0	4	3	16	78	253	10	0	93.2444444443512	37.24444444440721	395	0	0	2	MSO	67	16	2	4	196	128	0	0	"Gt.AIRSHIP ON GND
2 CLASSIC NORDICS
ODD SPEECH
see ref."	E/SPRINGFIELD,MO	1 OBS	158	185	8	5
